rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10010675-departures,Jeremy Heilman,FALSE,MovieMartyr.com,Rotten,39/100,39988,"Such modestly crafted moral tales sometimes manage win the audience over, but here the tone wavers too much for sincerity to be felt."
m/10010675-departures,Robert W. Butler,FALSE,Kansas City Star,Fresh,3.5/4,40032,"Absolutely, beautifully, tear duct openingly right."
m/10010675-departures,Marc Savlov,FALSE,Austin Chronicle,Fresh,3.5/5,40053,"The film's tone lies, appropriately, somewhere between life, death, and the inadvertent humor that comes from finally accepting the yin/yang perfection of both and getting on with what comes between."
m/10010675-departures,Mike Scott,FALSE,Times-Picayune,Fresh,3.5/4,40053,A surprisingly uplifting examination of life and loss.
m/10010675-departures,Colin Newton,FALSE,Sunday Mail (Australia),Fresh,3.5/5,40097,"Departures is a great film and, yes, you're going to need your reading glasses -- this one is subtitled."
m/10010675-departures,Margaret Pomeranz,FALSE,At the Movies (Australia),Fresh,4.5/5,40100,The film seduces us into this world with such affection and beauty.
m/10010675-departures,Jon Fortgang,FALSE,Film4,Fresh,3.5/5,40151,"Doesn't quite justify the enormous plaudits heaped upon its shoulders, but a warm-hearted comedy-drama with its own likeably odd sensibility."
m/10010675-departures,Rich Cline,FALSE,Film Threat,Fresh,3.5/5,40151,"In the end, it's powerfully moving, and perhaps a bit too nice."
m/10010675-departures,Amber Wilkinson,FALSE,Eye for Film,Fresh,4.5/5,40154,Director Yojiro Takita and writer Kundo Kayama ... aren't afraid to give you an emotional punch as well as a punchline.
m/10010675-departures,Kelly Jane Torrance,FALSE,Washington Times,Fresh,3.5/4,43440,All three actors are skilled in communicating difficult emotions just with their faces and in bringing to life the gentle humor that leavens this very affecting movie about death and letting go.
m/10010680-boogie,Jon Fortgang,FALSE,Film4,Fresh,3.5/5,39829,Small but sharp and extremely well observed.
m/10010692-ballerina,Moira MacDonald,TRUE,Seattle Times,Fresh,2.5/4,39870,"Such a brief glimpse into these women's lives and art whets the appetite for more; alas, Ballerina ends far too quickly, leaving only their willowy shadows behind."
m/10010692-ballerina,Robert Levin,FALSE,Critic's Notebook,Rotten,2.5/4,39885,"It's too levelheaded, too aesthetically old-fashioned and academic."
m/10010692-ballerina,Janice Page,TRUE,Boston Globe,Fresh,2.5/4,39933,"As dazzling as they can be in performance, the ballerinas are even more breathtaking when a camera catches them alone in the shadows, dancing only for themselves."
m/10010694-season_of_the_witch,Robert Levin,FALSE,Film School Rejects,Rotten,1.5/4,40549,"Not only bad in predictable ways, it's obscenely lazy."
m/10010694-season_of_the_witch,Willie Waffle,FALSE,WaffleMovies.com,Rotten,0/4,40549,Great song. Bad movie.
m/10010694-season_of_the_witch,Mark Dujsik,FALSE,Mark Reviews Movies,Rotten,1.5/4,40549,"Stop me if you've heard this one. A priest, an altar boy, two Crusaders, and a con artist walk toward an abbey with a suspected witch in tow."
m/10010694-season_of_the_witch,Dustin Putman,FALSE,TheFilmFile.com,Rotten,0.5/4,40549,The first reveal of Nicolas Cage sporting a blond wig with ringlets that makes him look like a Shirley Temple drag queen impersonator after a post-medieval-party-themed blackout is the sort of fright probably not intended by its makers.
m/10010694-season_of_the_witch,Jim Vejvoda,FALSE,IGN Movies,Rotten,2.5/5,40549,"Season of the Witch isn't quite Jonah Hex or Little Fockers bad, but it's one helluva shoddy way to start off the year in movies and yet another crummy entry in Nicolas Cage's woeful post-Oscar filmography."
m/10010694-season_of_the_witch,Nick Schager,FALSE,Slant Magazine,Rotten,1.5/4,40549,"It's The Crucible, except with real magic creatures, copious Cage bon mots, and the incomparably ridiculous sight of Perlman head-butting Beelzebub."
m/10010694-season_of_the_witch,Jen Yamato,FALSE,Movies.com,Rotten,1.5/5,40550,It's The Seventh Seal meets Get Him to the Greek meets Lord of the Rings as if filtered through Uwe Boll's hack-tastic brain.
m/10010694-season_of_the_witch,Stephanie Zacharek,FALSE,Movieline,Rotten,5.5/10,40550,"You'll want to spend lots of time checking out those costumes, because, Perlman and Lee aside, there's not much to watch in the acting department."
m/10010694-season_of_the_witch,Vadim Rizov,FALSE,Boxoffice Magazine,Rotten,2.5/5,40550,"As the stakes rise, time for buddy-comedy drops; the jolts are too minor to register, the action mostly unimpressive."
m/10010694-season_of_the_witch,Gary Dowell,TRUE,Dallas Morning News,Rotten,2.5/5,40550,Even the most dedicated of Nicolas Cage's fans will find little to enjoy about the historical-fantasy-action romp Season of the Witch.
m/10010694-season_of_the_witch,Kyle Smith,TRUE,New York Post,Rotten,1.5/4,40550,"Audiences considering ""Season of the Witch"" should heed the timeless advice of its ancestor ""Holy Grail"" -- run away!"
m/10010694-season_of_the_witch,Stephen Whitty,TRUE,Newark Star-Ledger,Rotten,2.5/4,40550,"Really, at its worst, the whole thing's a little bit like ""Monty Python and the Holy Grail"" - - the jokes."
m/10010694-season_of_the_witch,Daniel Hubschman,FALSE,Hollywood.com,Rotten,0.5/5,40550,"The scariest thing about Season of the Witch is the movie itself, an abomination of bad filmmaking and terrible acting."
m/10010694-season_of_the_witch,Charlie Lyne,FALSE,Ultra Culture,Rotten,0.13/1,40551,"Disregards characters, emotions and even dramatic tension in favour of an endless parade of 'cool shit' to impress its perceived audience of 13 year olds."
m/10010694-season_of_the_witch,Jon Hamblin,FALSE,SFX Magazine,Fresh,3.5/5,40553,"While certainly no Witchfinder General, it doesn't deserve to be burned at the stake."
m/10010694-season_of_the_witch,James Berardinelli,TRUE,ReelViews,Rotten,1.5/4,40555,Cage is effective as a falling down drunk in Las Vegas or a treasure hunter navigating goofy road trips but not as a disillusioned champion of the Church going one-on-one with a demon. Steven Seagal would have been more believable.
m/10010694-season_of_the_witch,Marc Savlov,FALSE,Austin Chronicle,Rotten,0.5/5,40557,This painfully earnest and overblown medieval swords-and-sorcery road movie is unlikely to warm the cockles of any but the most die-hard fans of Cage's stentorian growl and arch overacting.
m/10010694-season_of_the_witch,Charles Koplinski,FALSE,Illinois Times,Rotten,2.5/4,40561,Witch's Spell only Partially Effective
m/10010694-season_of_the_witch,Shaun Munro,FALSE,What Culture,Rotten,1.5/5,40584,Avoid it -- wait for it -- like the Black Plague.
m/10010694-season_of_the_witch,Rafer Guzman,TRUE,Newsday,Fresh,2.5/4,40637,Director Dominic Sena sets a quick pace; the dull moments are brightened by the unexpectedly likable team of Cage and Perlman.
m/10010694-season_of_the_witch,,FALSE,National Post,Rotten,1.5/4,40637,
m/10010694-season_of_the_witch,David Nusair,FALSE,Reel Film Reviews,Rotten,1.5/4,40725,Cage's disappointingly subdued performance stands as the proverbial straw that broke the camel's back...
m/10010694-season_of_the_witch,Jeff Beck,FALSE,Examiner.com,Rotten,1.5/4,41173,"The filmmakers try to use special effects to cover up the weaknesses of the story, but even on that point they fail pretty badly."
m/10010703-shuttle,Kevin Thomas,TRUE,Los Angeles Times,Fresh,4.5/5,39878,"If you step aboard Shuttle, be prepared for one heck of a ride filled with suspense, action and ever-escalating terror. With this ingenious thriller, Edward Anderson, who wrote the heist flick Flawless, makes an audacious directorial debut."
m/10010703-shuttle,Lucius Gore,FALSE,ESplatter,Fresh,3.5/4,39883,One hell of a terrifying ride ...
m/10010703-shuttle,Ted Fry,TRUE,Seattle Times,Fresh,2.5/4,39884,Shuttle is a grim and twisted exercise in high-stress terror that falls just short of the torture-porn subgenre.
m/10010703-shuttle,Avi Offer,FALSE,NYC Movie Guru,Fresh,6.5/10,39887,"A slightly prosaic and tedious, but mostly chilly and intense ride."
m/10010703-shuttle,Marty Mapes,FALSE,Movie Habit,Rotten,2.5/4,39924,Immediate frights and long-lasting dread are still not quite enough
m/10010703-shuttle,Michael Dequina,FALSE,TheMovieReport.com,Rotten,2.5/4,40063,"Boasts a killer premise and better than average acting, so it's all the more disappointing that Anderson proves unable to avoid annoying horror movie pitfalls."
m/10010760-miss_march,Tony Medley,FALSE,tonymedley.com,Rotten,0/10,39884,"Dude, like the only purpose of this film is to like coarsen society, use gutter language, and appeal to the lowest intellect possible. That's like awesome, Dude."
m/10010760-miss_march,Matt Pais,FALSE,Metromix.com,Rotten,2.5/5,39884,"Been there, gagged at that."
m/10010760-miss_march,Kyle Smith,TRUE,New York Post,Rotten,0.5/4,39885,"My blood runs cold at the memory of Miss March, a 90-minute rip-off of the J. Geils Band song Centerfold whose multi-hyphenate creators prove themselves actor-director-writer-failures."
m/10010760-miss_march,Glenn Whipp,TRUE,Los Angeles Times,Rotten,1.5/5,39885,The funniest thing about the monumentally stupid anti-comedy Miss March is that somehow the producers convinced Playboy to sign off on the thing.
m/10010760-miss_march,John P. McCarthy,FALSE,Boxoffice Magazine,Rotten,0.5/5,39885,The month is irrelevant; Miss March would be a dog no matter where it fell on the calendar.
m/10010760-miss_march,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Rotten,0/4,39885,"The movie operates mainly on a crippling fear of human sexuality, female sexuality, females in general, black people, lesbians and just about everything else."
m/10010760-miss_march,Nick Schager,FALSE,Slant Magazine,Rotten,0/4,39885,So awful as to make heterosexual men actively loathe Playboy.
m/10010760-miss_march,John Anderson,TRUE,Variety,Rotten,1.5/5,39885,"Overall a raggedy, unfocused affair that wastes both directors' acting talent and feels like too much work between the laughs."
m/10010760-miss_march,Josh Rosenblatt,FALSE,Austin Chronicle,Rotten,0/5,39885,We're the country that gave the world jazz and abstract expressionism and Orson Welles. We invented basketball and hip-hop. Now we export adolescent comedy garbage and hope the world won't notice.
m/10010760-miss_march,Kam Williams,FALSE,NewsBlaze,Rotten,0/4,39886,A relentlessly insulting and offensive flick which endeavors to redeem itself via 11th-hour moralizing ony after every frame up to the end had been a wholesale celebration of the debasement of females and the stereotyping of blacks.
m/10010760-miss_march,Chris Hewitt,FALSE,St. Paul Pioneer Press,Rotten,1.5/4,39886,Amusing and tired in roughly equal measure.
m/10010760-miss_march,James Berardinelli,TRUE,ReelViews,Rotten,0.5/4,39888,Forget waterboarding -- just show Guantanamo detainees Miss March and they'll say anything.
m/10010760-miss_march,Ken Hanke,FALSE,"Mountain Xpress (Asheville, NC)",Rotten,0.5/5,39890,Millions of brain cells committed suicide last Friday when exposed to Miss March.
m/10010760-miss_march,Linda Cook,FALSE,"Quad City Times (Davenport, IA)",Rotten,0/4,39893,Here's a movie that isn't fit to debut on the big screen.
m/10010760-miss_march,David Nusair,FALSE,Reel Film Reviews,Rotten,1.5/4,40039,Shockingly second-rate and relentlessly unfunny...
m/10010760-miss_march,Toby Young,TRUE,Times (UK),Rotten,0/5,40067,Miss March must be a contender for worst film of the year. It's so poor that you begin to suspect it's a pastiche.
m/10010760-miss_march,Tim Robey,TRUE,Daily Telegraph (UK),Rotten,0/5,40067,"An almost perfect atrocity. It is a towering K2 of bobbins... the most mangy, noxious, charmless, sexist, racist, unfunny, infantile, stomach-turning, grotesque, clueless, inept and stupid film of the year."
m/10010760-miss_march,Mark Ramshaw,FALSE,Filmstar Magazine,Rotten,0.5/5,40067,A teen sex comedy that isn't sexy or comic - talk about dumb and dumber...
m/10010760-miss_march,Chris Bumbray,FALSE,JoBlo's Movie Network,Fresh,7.5/10,40365,Definitely worth seeing if you like a good gross-out film/ sex comedy.
m/10010782-american_affair,Ed Scheid,FALSE,Boxoffice Magazine,Rotten,2.5/5,39861,The central relationship remains intriguing but the later parts of the film suffer from a routine conspiracy plot.
m/10010782-american_affair,Jules Brenner,FALSE,Cinema Signals,Rotten,2.5/5,39865,"The immersion of a titillating, gender-altered Lolita story into the political framework of 1963 strikes a chord of wanton misuse of dramatic license."
m/10010782-american_affair,Bill Weber,FALSE,Slant Magazine,Rotten,0.5/4,39867,"An unholy genre mutation undreamt of on the isle of Dr. Moreau, An American Affair piggybacks the pubescent sexual awakening sapfest onto the JFK assassination conspiracy thriller."
m/10010782-american_affair,Geoff Berkshire,FALSE,Metromix.com,Rotten,2.5/5,39871,The most compelling moment comes from archival footage.
m/10010782-american_affair,Stephen Whitty,TRUE,Newark Star-Ledger,Rotten,1.5/4,39871,"It's a good rule of thumb that any film that grandly puts ""American"" in its title is going to try to make some statements way beyond its pay grade."
m/10010782-american_affair,Avi Offer,FALSE,NYC Movie Guru,Fresh,8.25/10,39871,"A captivating, witty and poignant drama. Gretchen Mol sizzles."
m/10010782-american_affair,Betsy Sharkey,TRUE,Los Angeles Times,Rotten,2.5/5,39878,"There are scenes that work here and there, but regrettably not nearly enough to hold the film together. In the end, this affair is definitely not one to remember."
m/10010782-american_affair,Claudia Puig,TRUE,USA Today,Rotten,1.5/4,39884,"The title sums up the bland, unimaginative and cliche-laden thriller/coming-of-age tale."
m/10010782-american_affair,Bob Strauss,FALSE,Los Angeles Daily News,Rotten,2.5/4,39885,"Out of its mind at a deep, essential level, An American Affair plays its dubious scenario with a straight face that makes the silly thing quite watchable."
